Spanakorizo,"Spanakorizo (Greek: σπανακόρυζο, ""spinach rice"") is a Greek vegetarian dish of spinach and rice. A pilaf, it is described as a typical Greek country dish that may be eaten hot or cold.A typical recipe includes long-grain rice and fresh spinach along with dill, cumin, salt, black pepper, red wine vinegar, onion, and olive oil, often topped with a fried egg and served with feta cheese and lemon. Wine pairings that have been suggested are simple white wines such as Tsantali Agiorgitiko, Boutari Lac des Roches, or retsina."
Placenta (dulce),"Placenta cake is a dish from ancient Greece and Rome consisting of many dough layers interspersed with a mixture of cheese and honey and flavored with bay leaves, baked and then covered in honey. The dessert is mentioned in classical texts such as the Greek poems of Archestratos and Antiphanes, as well as the De agri cultura of Cato the Elder."
Tirokafteri,"Ktipiti (Greek: χτυπητή), also known as tirokafteri in some regions (Greek: τυροκαυτερή), is a cheese-based spread from Greece. The preparation of the dish may vary from region to region, but ingredients most commonly include feta cheese (sometimes combined with one or more other types of soft, white cheeses), hot peppers (such as red cherry pepper), roasted peppers, olive oil, lemon juice, garlic, yogurt, or oregano. It is commonly eaten as part of a mezze platter, or by itself, with slices of warm pita bread."
Petit Salé,"Petit Salé  is salted pork, usually produced according to a French method of immersing cuts of pork for up to two days in brine.Petit Salé is often used as an abbreviation for the recipe Petit Salé aux Lentilles, a dish containing pork, vegetables and lentils."
açorda,"Açorda is a typical Portuguese dish composed of thinly sliced bread with garlic, finely chopped coriander, olive oil, vinegar, water, white pepper, salt and poached eggs. Throughout Portugal, Açordas have significant variations, most notably in the Alentejo, where an Açorda, also called Açorda Alentejana, can be considered a soup, whereas in other regions of Portugal it has a consistency similar to a bread paste. Other variations can have shrimps or codfish.The eggs are poached in salted water. Garlic, coriander and salt  are ""mashed"" into a coarse paste, olive oil and vinegar are added in and then the mixture is poured over the bread. The eggs are then placed over the bread and the water used to poach them, with chicken stock, is poured over. The açorda is then left to steam for a few minutes. The final dish usually has a bright green flare."
Turli Tava,"Türlü is a casserole of Turkish cuisine. It is made of stewed vegetables and may also include stewed meat. Varieties of this dish are also found in Balkan cuisines. In particular, it is known as turli perimesh in Albania, tourlou or tourlou tourlou in Greece, and as turli tava in North Macedonia.The name derives from Old Turkic word türlüg meaning ""variety"". Türlü may be cooked in a clay cooking pot called güveç. This type is called türlü güveç in Turkey and in Bulgaria. The Macedonian version, turli tava, is traditionally made in a similar earthenware cooking pot, called tava.The basic ingredients of türlü vary greatly. The dish usually includes potatoes, eggplants and okra. Green beans, bell peppers, carrots, courgette, tomatoes, onions and garlic can also be added. Meat versions are made with beef or lamb, in the Balkans also with pork. Other usual ingredients are cooking oil, water, salt, black pepper or crushed red pepper, tomato paste or pepper paste. All these ingredients are mixed and baked in an oven. The dish can be served with rice and yogurt on the side."
Rajas con crema,"Rajas con crema is the name given to a Mexican dish consisting of sliced poblano pepper with cream (the name literally means ""slices"" in Spanish). It is very popular in Mexico, particularly in the central and southern parts of the country. It is one of the dishes most commonly served during taquizas (taco parties), together with tinga, mole, chicharrón, and papas con chorizo.
Preparation of the dish involves roasting, peeling and slicing the peppers, sauteing them together with sliced onions, and simmering the mixture with cream. Sometimes chicken broth is added for flavor."
Oondees,"Oondees or undees are a breakfast delicacy from the Mangalore region of India. They are made of semolina or rice, spherical shaped and about 4 inches in diameter and have a semi-soft texture.  They may be sweetened by adding sugar or coconut."
Thoran,"Thuram may refer to:

Lilian Thuram (born 1972), French football player
Marcus Thuram (born 1997), French football player, son of Lilian
Khéphren Thuram (born 2001), French football player, son of Lilian
Yohann Thuram-Ulien (born 1988), French football player, cousin of Lilian
Thuram (Brazilian footballer) (born 1991), Brazilian football player"
Sushi pizza,"Sushi pizza is a  Canadian dish that originated from Toronto and a fusion of sushi and pizza often served in the Greater Toronto Area, invented by Kaoru Ohsada no later than May 1993 as a Nami Japanese Seafood Restaurant chef. It uses a slightly crispy yet chewy fried rice patty as the base and is topped with a layer of sliced avocado, a layer of sliced salmon, tuna or crab meat, a drizzle of blended mayonnaise and wasabi powder and is served in wedges. Nori, pickled ginger, and roe are sometimes also served as toppings or sides.Due to the popularity and wide availability of the dish in Toronto, it has quickly become one of the city's signature dishes, along with the peameal bacon sandwich."
ogi,"Ogi (or Akamu) is a fermented cereal pudding from Nigeria, typically made from maize, sorghum, or millet."
pasta al pomodoro,"Pasta al pomodoro (pronounced [ˈpasta al pomoˈdɔːro]) is an Italian food typically prepared with pasta, olive oil, fresh tomatoes, basil, and various other fresh ingredients.  It is intended to be a quick light dish, rather than a dish in a heavy sauce.
Pomodoro means ""tomato"" in Italian."
Pootharekulu,"Pootharekulu (plural) or poothareku (singular) is a popular Indian sweet from the Andhra Pradesh state of south-east India. The sweet is wrapped in a wafer-thin rice starch layer resembling paper and is stuffed with sugar, dry fruits and nuts. The sweet is popular for festivals, religious occasions and weddings in the Telugu states. 
The name of the sweet literally means 'coated sheet' in the Telugu language—pootha means 'coating' and reku (plural rekulu) means 'sheet' in Telugu. The making of pootharekulu is a cottage industry in Atreyapuram, where around 400 families are dependent on the making and marketing of the sweet. As of October 2018, the state of Andhra Pradesh was said to be in the process of applying for Geographic Indication (GI) tag for the sweet."
Skirlie,"Skirlie is a Scottish dish, made from oatmeal fried with fat, onions and seasonings. The ""skirl"" indicates the noise made by the frying ingredients. Similar to white pudding, which has similar ingredients but is boiled in a tripe skin, it is served as a side-dish with potatoes,  or used as a stuffing for chicken or other fowl. It is also a common side dish to accompany mince and tatties or Christmas dinner, especially in the northeast of Scotland. Suet, lard, beef dripping or butter are used.  The addition of salt at the cooking stage is crucial, but a bit less than used to be added as salt is to be found in so many other foods."
Rollo de verano,"Gỏi cuốn or nem cuốn, salad roll, summer roll, fresh spring roll, spring roll, rice paper roll, is a Vietnamese dish traditionally consisting of pork, prawn, vegetables, bún (rice vermicelli), and other ingredients wrapped in Vietnamese bánh tráng (commonly known as rice paper or cold roll). Unlike other spring roll dishes which are believed to be originated from China, Vietnamese gỏi cuốn is the country's creation using rice paper .Gỏi cuốn are served fresh while others are served fried, like the Vietnamese chả giò. They are served at room temperature (or cooled) and are not deep-fried or cooked on the outside. These rolls are considered to be a very popular appetizer with customers in Vietnamese restaurants."
